49.033257,0.828421,"Chemin de Saint Thomas"
49.032327,0.817414,"Saint-thomas"
49.242867,0.971093,"Moulin du Bec Thomas"
49.092012,0.598241,"Rue Thomas Lindet"
49.409877,1.629843,"La Vallée Thomas"
49.353659,0.816774,"Rue du Bourg Thomas"
49.040125,0.995909,"Friche Pierre Thomas"
49.026008,1.165043,"Rue Thomas Edison"
49.027771,1.166152,"Rue du Val Thomas"
49.026142,1.145879,"Petite Rue Saint Thomas"
49.026639,1.145614,"Rue Saint Thomas"
49.372559,0.57172,"Route du Hameau Thomas"
49.043481,0.818414,"Chemin Saint Thomas"
49.234109,0.991339,"Route du Bec Thomas"
49.144805,0.731886,"Rue Louis Thomas"
49.026056,0.829748,"Impasse Saint Thomas"
49.241646,0.982382,"Route de Bec Thomas"
49.241909,1.647584,"Rue Saint-thomas"
48.168329,0.885845,"Rue Saint Thomas"
48.439845,1.488538,"Rue Saint Thomas"
48.578716,1.245684,"Rue Saint Thomas"
48.585053,1.239457,"Rue Albert Thomas"
48.118989,1.437078,"Saint Thomas"
48.727779,1.371584,"Rue Albert Thomas"
48.724782,1.378982,"Rue Thomas Joly"
48.608195,1.673024,"Rue du Prieuré Saint-thomas"
48.432027,1.136195,"Rue Brice Thomas"
48.578508,1.123432,"Route de Mesnil Thomas"
48.115231,1.331819,"Rue Saint Thomas"
48.598129,1.089722,"Le Mesnil Thomas"
48.578505,1.246163,"Rue Saint Thomas"
48.578005,1.249013,"Saint Thomas"
48.726677,1.321811,"Rue Thomas Edison"
48.01858,-4.539114,"Rue Ambroise Thomas"
48.399722,-4.529399,"Rue Francis Thomas"
48.402066,-4.492292,"Rue Albert Thomas"
48.27667,-4.59659,"Place Saint-thomas"
47.892762,-4.08954,"Impasse Park Thomas"
47.892753,-4.089551,"Rue Park Thomas"
47.891632,-4.089255,"Lotissement Minven Parc Thomas"
48.41395,-3.957089,"Impasse Barthelemy Thomas"
48.016122,-4.052673,"Allee Thomas Edison"
47.909501,-3.99558,"Parc Thomas"
47.909501,-3.995579,"Hent Parc Thomas"
48.44939,-4.248799,"Rue St-thomas"
48.448995,-4.249196,"Place Saint-thomas"
47.894554,-4.038064,"Lieu Dit Saint Thomas"
47.89729,-4.035722,"Lieu Dit Penhoat Saint Thomas"
47.906103,-4.042845,"Route de Saint Thomas"
48.373111,-4.36916,"Rue Mathurin Thomas"
48.361857,-4.579116,"Rue Thomas Edison"
47.977026,-4.131566,"Rue Albert Thomas"
48.019988,-4.103211,"Rue Thomas Edison"
48.191467,-3.714508,"Rue Roger Thomas"
44.162659,4.622814,"Rue Louis Thomas"
43.719792,4.32068,"Rue Saint Thomas"
44.295278,4.091301,"Impasse Thomas"
44.125603,4.703502,"Impasse Barry Thomas"
44.305657,4.129029,"Rue du Puits Thomas"
43.845606,4.369454,"Rue Thomas Jefferson"
43.835671,4.361411,"Rue Saint Thomas"
43.324982,1.57373,"Lieu Dit Thomas"
43.327649,1.570922,"Les Bois de Thomas"
43.348956,1.47445,"Rue Albert Thomas"
43.49146,1.076325,"Route de Saint Thomas"
43.604068,1.60441,"Rue Thomas Costanzo"
43.303715,1.406165,"Thomas"
43.220371,1.140702,"Lieu Dit Thomas"
43.501684,1.417675,"Impasse François Thomas"
43.393187,1.262748,"Route Saint Thomas"
43.217699,1.369041,"Thomas"
